name,num_workers,outer,inner,N,nnz,nlevels,sd,mflops,sum
adder_dcop_19,5,30,25000,1813,5577,14,3.343368891,921.324302998,31773
adder_dcop_10,5,30,25000,1813,5571,14,3.38419521318,925.985971413,40792
oscil_dcop_01,5,30,250000,430,1027,10,2.97434143477,314.200954469,58721
oscil_dcop_13,5,30,250000,430,1027,10,2.33825406865,303.407732164,22162
oscil_dcop_47,5,30,250000,430,1027,10,2.71132402375,312.1716175,24813
adder_dcop_43,5,30,25000,1813,5577,14,5.23912242198,924.729408659,25693
oscil_dcop_43,5,30,250000,430,1027,10,2.03826866912,311.628501983,15431
oscil_dcop_10,5,30,250000,430,1027,10,1.79330618397,312.179618618,33270
oscil_dcop_44,5,30,250000,430,1027,10,2.01227186791,303.899797899,21461
oscil_trans_01,5,30,250000,430,1049,10,4.06128958291,321.403797241,38771
oscil_dcop_42,5,30,250000,430,1027,10,3.44868261409,316.13372093,64862
adder_dcop_11,5,30,25000,1813,5575,14,4.23321738464,885.079625885,57804
fpga_dcop_22,5,30,125000,1220,3858,6,11.3222172666,1421.23687281,880
adder_dcop_69,5,30,25000,1813,5577,14,4.18849747194,925.829258623,21103
fpga_dcop_24,5,30,125000,1220,3858,6,11.3825890795,1440.39735099,746
oscil_dcop_38,5,30,250000,430,1027,10,2.30972227651,306.492199295,61581
oscil_dcop_39,5,30,250000,430,1027,10,2.39054729757,316.873926843,64568
oscil_dcop_19,5,30,250000,430,1027,10,1.58670325484,309.325477448,40432
oscil_dcop_48,5,30,250000,430,1027,10,1.6144052393,312.211627192,24813
fpga_dcop_34,5,30,125000,1220,3858,6,10.8613983071,1463.76637423,708
oscil_dcop_40,5,30,250000,430,1027,10,2.33618589158,313.626532084,38968
fpga_dcop_31,5,30,125000,1220,3858,6,11.0097038062,1460.51921578,708
adder_dcop_44,5,30,25000,1813,5576,14,3.46577842496,925.753370341,25301
fpga_dcop_11,5,30,125000,1220,3858,6,7.8923953466,1425.72866674,20404
fpga_dcop_41,5,30,125000,1220,3858,6,11.9789469776,1453.28719723,707
fpga_dcop_03,5,30,125000,1220,3858,6,9.84080248336,1438.69596031,50055
oscil_dcop_56,5,30,250000,430,1027,10,2.23992728826,311.891836526,24813
adder_dcop_31,5,30,25000,1813,5577,14,4.33090667714,928.7750232,25951
oscil_dcop_07,5,30,250000,430,1027,10,2.37411271672,309.640024405,16267
oscil_dcop_25,5,30,250000,430,1027,10,3.45012207249,307.684534937,38988
oscil_dcop_36,5,30,250000,430,1027,10,2.64780632843,312.387791741,2313
adder_trans_02,5,30,25000,1814,8201,23,4.53232689855,981.255605381,10261
oscil_dcop_03,5,30,250000,430,1027,10,2.31625493854,307.855626327,25460
fpga_dcop_44,5,30,125000,1220,3858,6,12.6885021664,1443.21346051,707
fpga_dcop_17,5,30,125000,1220,3858,6,9.78142382265,1443.38448776,51064
fpga_dcop_50,5,30,125000,1220,3858,6,8.32474983482,1431.84623523,707
fpga_dcop_46,5,30,125000,1220,3858,6,7.37094432646,1466.49810367,707
oscil_dcop_32,5,30,250000,430,1027,10,2.92432012532,311.429301969,38521
oscil_dcop_11,5,30,250000,430,1027,10,2.60958879789,318.464676045,13761
adder_dcop_09,5,30,25000,1813,5576,14,3.35818640227,906.4643458,58314
adder_dcop_38,5,30,25000,1813,5577,14,3.70624908207,934.598452508,26810
fpga_dcop_29,5,30,125000,1220,3858,6,10.6773771214,1442.44433918,717
ASIC_680k,5,30,125,682862,1386911,54,7.4640799985,2216.87871077,20750
adder_dcop_56,5,30,25000,1813,5577,14,3.85716196821,931.491822896,21650
fpga_dcop_15,5,30,125000,1220,3858,6,10.2206247856,1435.9820797,24195
adder_dcop_51,5,30,25000,1813,5577,14,4.08525327799,936.973385047,21454
adder_dcop_01,5,30,25000,1813,5577,14,5.3391452276,934.598452508,26244
adder_dcop_06,5,30,25000,1813,5572,14,3.50056644564,881.613756614,31544
oscil_dcop_49,5,30,250000,430,1027,10,2.12243781688,308.065862357,24813
adder_dcop_20,5,30,25000,1813,5577,14,3.88045866725,924.851485149,28915
adder_dcop_65,5,30,25000,1813,5577,14,3.65032679238,927.54534622,21103
oscil_dcop_28,5,30,250000,430,1027,10,2.60221324783,311.413376969,1128
adder_dcop_49,5,30,25000,1813,5577,14,4.15696437643,935.472025638,21183
adder_dcop_28,5,30,25000,1813,5577,14,4.20967861877,930.996677741,27367
adder_dcop_07,5,30,25000,1813,5569,14,3.57873463858,831.203945805,45476
mult_dcop_03,5,30,2500,25187,101190,29,1.88395080903,1293.50545065,43836
oscil_dcop_45,5,30,250000,430,1027,10,3.07353331776,309.191988424,23693
fpga_dcop_36,5,30,125000,1220,3858,6,8.44850234561,1422.1495709,707
oscil_dcop_57,5,30,250000,430,1027,10,1.53339845183,310.627119941,24813
adder_dcop_46,5,30,25000,1813,5577,14,5.34518535834,931.367987237,25336
adder_dcop_24,5,30,25000,1813,5577,14,5.30237546077,940.242920413,38761
fpga_trans_01,5,30,125000,1220,4334,7,14.9292782786,1245.87385137,27031
mult_dcop_01,5,30,2500,25187,101214,29,5.45300704142,2207.05213349,55537
fpga_dcop_40,5,30,125000,1220,3858,6,8.24858571895,1432.85689077,707
adder_dcop_58,5,30,25000,1813,5577,14,5.68112640642,931.615691489,21198
adder_dcop_45,5,30,25000,1813,5577,14,4.90428297188,935.971943888,25702
fpga_dcop_23,5,30,125000,1220,3858,6,12.4292421086,1454.24153782,552
oscil_dcop_18,5,30,250000,430,1027,10,2.33592286803,305.133151289,6420
fpga_dcop_48,5,30,125000,1220,3858,6,6.95703486359,1448.96502498,707
oscil_dcop_55,5,30,250000,430,1027,10,2.58402835257,311.676347911,24813
oscil_dcop_27,5,30,250000,430,1027,10,2.56968962897,311.365611739,33917
ASIC_320k,5,30,125,321821,1119542,74,7.56340265638,2468.15525232,28240
fpga_dcop_38,5,30,125000,1220,3858,6,8.48367219322,1427.56680731,707
adder_dcop_27,5,30,25000,1813,5577,14,4.65822839517,933.726509396,28484
oscil_dcop_51,5,30,250000,430,1027,10,2.90496594144,311.508951407,24813
oscil_dcop_16,5,30,250000,430,1027,10,2.64760925847,303.71792634,46494
fpga_dcop_39,5,30,125000,1220,3858,6,9.6509343336,1448.79267277,707
oscil_dcop_09,5,30,250000,430,1027,10,2.21620895868,309.734513274,23208
adder_dcop_62,5,30,25000,1813,5577,14,4.4017335601,936.472396738,21105
fpga_dcop_33,5,30,125000,1220,3858,6,9.65792171677,1435.38978257,708
oscil_dcop_02,5,30,250000,430,1027,10,2.97289824794,306.253300143,33477
oscil_dcop_17,5,30,250000,430,1027,10,1.54689569893,307.474818873,20898
adder_dcop_39,5,30,25000,1813,5577,14,5.24843960347,940.621643394,25916
adder_dcop_55,5,30,25000,1813,5577,14,4.98692448331,931.367987237,22399
adder_dcop_59,5,30,25000,1813,5577,14,4.05245092338,933.228986279,21140
adder_dcop_23,5,30,25000,1813,5577,14,4.47331555029,927.299801456,30806
cryg2500,5,30,25000,2500,7450,98,0.473092052519,367.632525596,None
bfwa782,5,30,25000,782,4138,62,3.74870308119,320.292910873,14647
bfwb398,5,30,50000,398,1654,44,0.483270660751,190.303875834,24746
bfwb782,5,30,25000,782,3382,62,1.75502014191,284.784816555,39273
tols340,5,30,250000,340,1071,20,0.959978787595,222.747799717,55995
tub100,5,30,50000,100,248,51,0.0537044476352,25.7142857143,None
pde225,5,30,50000,225,645,29,0.57320814482,88.6859490368,16749
rdb200,5,30,250000,200,660,20,0.976072888701,129.169165475,58527
bfwa398,5,30,5000,398,2032,44,2.26209523014,236.10991842,57217
rdb2048,5,30,25000,2048,7040,64,0.534980985151,491.155499918,None
olm100,5,30,50000,100,248,100,0.118671466697,18.2158299856,None
dwb512,5,30,250000,512,1516,33,1.26259613167,204.673929523,8708
pde900,5,30,25000,900,2640,59,1.6438549232,210.820177127,43512
rdb1250,5,30,25000,1250,4275,50,0.65358953338,396.07899877,None
lop163,5,30,50000,163,757,21,0.616661456081,121.231155779,57058
odepa400,5,30,50000,400,802,400,0.0172703366189,14.7943050936,41679
cdde1,5,30,25000,961,2821,61,0.232061615854,224.573018614,55243
qh768,5,30,25000,768,2066,14,16.8174484444,434.475632857,52011
dw1024,5,30,25000,2048,6102,65,0.935460117843,423.025658114,3115
ck656,5,30,5000,656,2258,115,2.49971450942,113.841918993,7235
rdb1250l,5,30,25000,1250,4275,50,0.604713127083,392.079633343,None
rw136,5,30,50000,136,376,31,0.56483700383,55.019649875,42605
rbsa480,5,30,5000,480,11270,48,24.6234600109,943.541488452,None
rdb5000,5,30,5000,5000,17300,100,1.90482864507,765.3852784,None
pde2961,5,30,25000,2961,8773,109,0.383504985058,374.255850554,52164
dw8192,5,30,5000,8192,25368,129,1.66380213671,867.065217391,53984
mhd4800a,5,30,500,4800,51727,2099,0.237512042424,159.996756406,None
cdde3,5,30,25000,961,2821,61,0.233295908946,224.529930929,55243
qh882,5,30,25000,882,2391,15,2.93341856749,504.832585433,32199
tols2000,5,30,25000,2000,4059,20,1.37860603733,689.792543596,33693
dw4096,5,30,5000,8192,25368,129,1.66380212838,865.888738128,53984
cdde5,5,30,25000,961,2821,61,0.233590193646,223.600407617,55243
cdde2,5,30,25000,961,2821,61,0.218531706509,223.443864562,40579
rdb2048_noL,5,30,25000,2048,7040,64,0.641706695841,489.477110002,None
rdb450,5,30,250000,450,1515,30,1.00511332176,207.106924971,24154
bwm2000,5,30,5000,2000,4998,1001,0.101859127974,34.3726715195,None
odepb400,5,30,1250000,400,400,1,3.23119635996,529.119192917,33425
cdde6,5,30,25000,961,2821,61,0.288982815621,226.807287292,40579
ck400,5,30,50000,400,1618,83,0.672350449034,118.585008223,11733
rdb968,5,30,25000,968,3300,44,0.683290620597,349.29297941,None
ck104,5,30,50000,104,548,30,0.686177558768,86.3660107958,63849
olm5000,5,30,1000,5000,12498,5000,0.0187479804413,22.1717918391,None
cryg10000,5,30,5000,10000,29900,198,0.981759659984,669.294866051,None
tub1000,5,30,5000,1000,2498,501,0.0602514980414,33.6514709185,None
bfwb62,5,30,50000,62,202,16,0.45040903633,54.222598034,43074
olm1000,5,30,5000,1000,2498,1000,0.0288540494627,21.0175672359,None
tols1090,5,30,25000,1090,2421,20,2.02867445526,442.800944138,35946
bfwa62,5,30,50000,62,253,16,0.294211266386,62.063181437,3233
mhda416,5,30,5000,416,4334,181,0.82960646105,140.03846589,43843
af23560,5,30,500,23560,242079,192,9.07376731475,3435.58925908,None
rbsb480,5,30,5000,480,11276,48,30.4506392502,993.339333933,None
dw256B,5,30,250000,512,1516,33,0.213267886682,203.709891247,8708
mhd4800b,5,30,1000,4800,16160,1198,0.0945488349316,93.2565232125,14113
olm2000,5,30,5000,2000,4998,2000,0.0150095916853,21.4079177525,None
mhd3200a,5,30,1000,3200,34416,1399,0.165343856464,153.957307061,None
mhdb416,5,30,50000,416,1364,102,0.266954565669,77.3606370876,46100
rw5151,5,30,5000,5151,15251,201,0.542666924104,377.959447371,34476
rdb200l,5,30,250000,200,660,20,1.05550707612,130.651859456,42554
tols4000,5,30,125000,4000,7659,20,1.04750226648,1164.14778649,4980
dw2048,5,30,25000,2048,6102,65,1.45182749285,427.609049571,3115
tols90,5,30,50000,90,621,20,0.246468956799,161.888701518,8888
qh1484,5,30,125000,1484,3976,6,8.43776701772,1320.57494419,54485
cdde4,5,30,25000,961,2821,61,0.713985070083,225.07693294,40579
bwm200,5,30,50000,200,498,101,0.253774473122,29.2453523404,None
olm500,5,30,50000,500,1248,500,0.0334850177361,21.7302946727,None
dwa512,5,30,250000,512,1496,33,0.319156617179,184.187594074,44068
rdb3200l,5,30,5000,3200,11040,80,2.29008050217,614.050303556,None
mhd3200b,5,30,1000,3200,10758,798,0.199489173317,90.7931262393,10952
rdb450l,5,30,250000,450,1515,30,0.518175337876,210.05666645,27070
rw496,5,30,50000,496,1426,61,1.6227237888,111.128580862,42487
rdb800l,5,30,25000,800,2720,40,2.02211365714,282.009724473,28603
dw256A,5,30,250000,512,1496,33,0.296632181296,184.51099626,44068
airfoil_2d,5,30,100,14214,137061,1899,2.06169528647,419.88368336,None
msdoor,5,30,5,415863,9794513,6912,26.2543266156,2658.01705176,None
MISKnowledgeMap,5,30,5000,2427,30938,75,2.85401860781,979.498022847,13100
Pd,5,30,25000,8081,11977,21,2.08163445063,1252.99968424,19687
TS,5,30,5000,2142,25711,51,4.12943630304,1370.41156841,None
Kaufhold,5,30,5000,8765,25618,280,0.233352052764,406.732426738,28745
Harvard500,5,30,250000,500,1795,19,1.25800862539,352.15012916,24436
Kuu,5,30,500,7102,173651,414,5.37627659499,1367.36334405,None
pivtol,5,30,50000,102,205,102,0.077304737208,13.145913954,27038
Muu,5,30,2500,7102,88618,207,2.93659882494,1409.63875387,32958
Sieber,5,30,1000,2290,10296,1146,0.323738042273,60.8376731302,None
tomography,5,30,1000,500,14613,84,14.6029485066,981.5261959,None
amazon0302,5,30,125,262111,1042401,51,21.4771811039,2974.36520888,19739
email-EuAll,5,30,2500,265214,570753,109,1.35861471869,2485.60568814,7052
as-Skitter,5,30,25,1696415,12791713,1586,3.821062095,1810.17058199,None
p2p-Gnutella09,5,30,25000,8114,21682,16,5.09838212216,1895.0254462,52143
p2p-Gnutella05,5,30,25000,8846,26058,14,2.03703375185,1979.41445563,38908
soc-Slashdot0902,5,30,2500,82168,513686,260,0.743226219336,1920.83401073,14338
web-BerkStan,5,30,25,685230,4425244,4197,10.9941085495,2376.38474971,None
web-Google,5,30,125,916428,3336976,36,3.42882031313,2227.2245719,29583
as-735,5,30,25000,7716,20288,33,5.40802201923,1407.40106219,23385
soc-sign-Slashdot090221,5,30,2500,82144,414307,176,2.29328306515,2379.11142274,29740
p2p-Gnutella08,5,30,25000,6301,17342,14,9.23046604911,1780.76376108,64867
cit-Patents,5,30,125,3774768,20292977,28,0.939320756674,1277.92952694,55457
roadNet-PA,5,30,125,1090920,2632818,472,3.66563446615,2288.76973684,41024
email-Enron,5,30,500,36692,220523,393,5.97740427273,1621.30713713,32483
web-Stanford,5,30,125,281903,1413271,57,11.4282817255,2938.83469356,6302
as-caida,5,30,12500,31379,84760,71,1.26082515411,1897.61071834,61206
wiki-Talk,5,30,125,2394385,3072221,515,2.51859123361,1574.06690732,None
p2p-Gnutella30,5,30,12500,36682,76503,14,1.9476099416,2501.95010037,6602
cit-HepTh,5,30,2500,27770,276103,183,1.92095511873,2894.87745639,60859
wiki-Vote,5,30,5000,8297,40953,153,1.33493138023,1010.09514226,5603
web-NotreDame,5,30,125,325729,1034319,277,21.3855360085,2884.33748897,5726
soc-Slashdot0811,5,30,2500,77360,487762,255,10.5027859189,1899.83078095,64769
amazon0505,5,30,125,410236,2626606,137,4.7804570874,2841.23279099,8315
amazon0312,5,30,125,400727,2551543,86,32.2170626127,2830.01865672,48672
ca-CondMat,5,30,2500,23133,116572,75,22.3793669584,2521.74591739,21787
roadNet-TX,5,30,125,1393383,3315043,344,3.72243521508,2346.75385397,43455
ca-HepTh,5,30,25000,9877,35850,33,1.82761231551,1905.0597806,32009
soc-sign-Slashdot081106,5,30,2500,77357,389611,175,2.19225602583,2316.48807428,35286
p2p-Gnutella24,5,30,12500,26518,56059,15,2.18706208102,2300.74541284,49116
soc-sign-epinions,5,30,2500,131828,593597,444,0.864714087512,1790.69838469,46887
ca-HepPh,5,30,500,12008,130497,245,10.2960880525,1645.28193833,17827
p2p-Gnutella04,5,30,25000,10879,32521,18,1.78402467555,2052.45806386,33900
soc-Epinions1,5,30,2500,75888,363549,343,0.656501489209,1642.97608235,53583
ca-GrQc,5,30,5000,5242,19726,44,5.81359983642,1127.55438365,25774
p2p-Gnutella31,5,30,2500,62586,133528,24,6.82417839526,2547.38372093,54530
soc-sign-Slashdot090216,5,30,2500,81871,412549,171,1.17861280891,2425.14792256,35990
roadNet-CA,5,30,25,1971281,4737888,364,12.4258411346,2170.60210181,19121
ca-AstroPh,5,30,500,18772,216822,151,15.8276341044,2669.7039897,37345
p2p-Gnutella25,5,30,25000,22687,46641,15,1.44655965751,2138.11937164,30148
Oregon-2,5,30,5000,11806,44536,97,3.56510910064,1421.72473013,31361
Oregon-1,5,30,25000,11492,34901,54,1.64979317882,1587.15612978,41692
p2p-Gnutella06,5,30,25000,8717,25209,14,2.88228806068,1998.57818391,7812
cit-HepPh,5,30,2500,34546,308903,107,3.93642113129,3450.15379762,9127
amazon0601,5,30,125,403394,2650712,110,7.33093332047,2869.49109514,59630
halfb,5,30,5,224617,6306219,1956,87.304352617,3324.10223614,14349
shipsec1,5,30,25,140874,1854525,1475,36.7272973897,2593.15116279,None
fullb,5,30,5,199187,5953632,1342,38.6359531861,3651.16746362,5536
thread,5,30,25,29736,2237308,1438,35.6188789177,2813.21518987,None
troll,5,30,5,213453,6099282,4269,58.0324638037,2675.24799107,None
crplat2,5,30,500,18010,489478,842,3.10285919672,1651.29911788,34038
fcondp2,5,30,25,201822,5748069,942,32.0155799202,4708.58087827,22723
m_t1,5,30,5,97578,4925574,4266,31.6706357176,2311.27251185,None
ship_001,5,30,5,34920,1965708,4654,67.6881774981,1665.16923077,None
shipsec5,5,30,25,179860,2389232,1620,32.1746515957,2761.3714972,None
shipsec8,5,30,25,114919,1709236,1880,0,2117.66217949,None
x104,5,30,5,108384,4410993,4728,37.7279345322,2055.09481132,None
trdheim,5,30,100,22098,978711,3126,6.15025383404,1503.74825175,2051
tsyl201,5,30,25,20685,1237821,1545,20.2513184858,2267.50954433,3277
ship_003,5,30,25,121728,1949382,2797,18.9209651349,1917.92620176,None
mark3jac100sc,5,30,500,45769,167844,1105,1.84359678899,722.149618067,None
g7jac160,5,30,500,47430,318308,330,7.56758441578,2495.14116318,13914
jan99jac060,5,30,2500,20614,83912,559,0.719694928012,719.829834398,None
mark3jac060,5,30,500,27449,100484,665,2.77372665984,696.490500401,None
mark3jac100,5,30,500,45769,167844,1105,1.76655655341,722.629611167,None
jan99jac100sc,5,30,500,34454,141833,919,1.38144355017,759.329677026,None
g7jac100,5,30,500,29610,192668,210,15.8809728013,2385.28833259,61554
g7jac060sc,5,30,500,17730,108908,130,22.9314031048,2154.55132807,None
jan99jac080sc,5,30,500,27534,112872,739,2.72425449358,742.916041979,None
jan99jac120,5,30,500,41374,170794,1099,1.57931057872,749.660396204,None
g7jac140,5,30,500,41490,276428,290,7.02428741003,2456.12872238,25514
g7jac050sc,5,30,2500,14760,87968,110,4.44134352234,2118.50683491,None
mark3jac140,5,30,500,64089,235204,1545,1.46384238008,711.09380469,None
mark3jac040,5,30,2500,18289,66804,445,1.67308148076,686.422619048,None
mark3jac080sc,5,30,500,36609,134164,885,1.67173844804,694.601318945,None
jan99jac060sc,5,30,2500,20614,83912,559,1.94657912676,714.103227476,None
jan99jac020sc,5,30,5000,6774,25922,196,0.823441256392,609.823200433,58541
g7jac140sc,5,30,500,41490,276428,290,10.0954717449,2476.74846626,None
jan99jac020,5,30,5000,6774,25922,196,2.5462238788,616.271649954,2521
jan99jac100,5,30,500,34454,141833,919,1.85624810941,740.673667525,None
g7jac180sc,5,30,500,53370,360188,370,8.52888113256,2540.65261554,None
g7jac180,5,30,500,53370,360188,370,9.11337114148,2579.29621036,15866
g7jac080,5,30,500,23670,150788,170,11.3897320595,2312.02995008,24754
g7jac010,5,30,5000,2880,13338,30,8.10560957509,1297.02034884,11172
g7jac010sc,5,30,5000,2880,13338,30,9.44310337471,1306.99377517,24540
g7jac020sc,5,30,5000,5850,29273,50,5.45811726885,1702.43377127,62110
g7jac120,5,30,500,35550,234548,250,13.8083621638,2450.33534288,61084
jan99jac080,5,30,500,27534,112872,739,2.76553130252,747.398190045,None
g7jac200,5,30,500,59310,402068,410,5.27747467142,2566.59545141,1566
mark3jac120,5,30,500,54929,201524,1325,1.14584595455,706.98415922,None
mark3jac060sc,5,30,500,27449,100484,665,1.00476277009,694.261136303,None
g7jac040,5,30,2500,11790,67132,90,6.18138076361,1983.49168646,7705
mark3jac120sc,5,30,500,54929,201524,1325,1.36931009517,703.649777658,None
g7jac040sc,5,30,2500,11790,67132,90,16.6642612991,1969.45754717,None
g7jac200sc,5,30,500,59310,402068,410,8.73780707765,2575.47026279,None
mark3jac020,5,30,5000,9129,33124,225,0.639828384562,657.699393567,None
g7jac060,5,30,500,17730,108908,130,8.30638511941,2173.27299059,43687
g7jac080sc,5,30,500,23670,150788,170,18.5997346304,2300.54635762,None
mark3jac140sc,5,30,500,64089,235204,1545,0.444290507735,707.955047044,None
jan99jac040sc,5,30,2500,13694,54942,379,0.661630888015,684.853806721,4081
jan99jac120sc,5,30,500,41374,170794,1099,1.65124313596,747.793091996,None
g7jac160sc,5,30,500,47430,318308,330,25.239667034,2478.3482894,None
mark3jac080,5,30,500,36609,134164,885,0.741282746721,693.631011774,None
mark3jac040sc,5,30,2500,18289,66804,445,1.25612916711,686.313680368,None
mark3jac020sc,5,30,5000,9129,33124,225,0.756578723568,660.437061589,None
g7jac100sc,5,30,500,29610,192668,210,11.6292002032,2366.24833703,None
g7jac120sc,5,30,500,35550,234548,250,13.7155803575,2447.56868649,None
g7jac020,5,30,5000,5850,29273,50,4.16745136724,1720.21762786,36468
jan99jac040,5,30,2500,13694,54942,379,1.03064103175,695.550520632,32190
t2dal_bci,5,30,5000,4257,20861,296,0.366161191111,371.996425498,None
flowmeter5,5,30,5000,9669,38530,480,0.183387552605,407.360467459,None
spiral,5,30,5000,1434,9831,203,1.83718520215,310.775176176,None
rail_79841,5,30,2500,79841,316881,7,8.9880649705,5141.59344059,5221
t3dh_a,5,30,25,79171,2215638,1726,31.0717565932,2605.01097366,14315
piston,5,30,500,2025,51020,1625,0.874163823343,221.435424354,None
gyro_m,5,30,500,17361,178896,932,2.29150359718,923.578404775,59084
gyro_k,5,30,100,17361,519260,2796,5.36471598403,997.225585937,None
gyro,5,30,100,17361,519260,2796,4.29828368658,993.989941596,None
rail_20209,5,30,12500,20209,79721,7,6.49731021693,4551.68468311,8187
t2dah_a,5,30,2500,11445,93781,885,0.28926624109,595.741250226,None
flowmeter0,5,30,5000,9669,38530,480,0.250921303431,411.690559583,None
boneS10,5,30,25,914898,20896803,1990,16.2751384003,5273.31114551,None
t3dl_a,5,30,500,20360,265113,633,2.59329838414,1221.3334398,20528
filter2D,5,30,25000,1668,6209,143,0.141120231276,208.23110101,33960
chipcool1,5,30,500,20082,150616,534,2.57999545212,984.189031505,4411
t2dah_e,5,30,2500,11445,93781,885,0.436441186974,592.88006643,45703
gas_sensor,5,30,500,66917,885141,816,3.48691598767,2407.69647569,3759
rail_1357,5,30,125000,1357,5171,7,27.7639194624,1268.20799458,20795
t3dl,5,30,500,20360,265113,633,2.31600444928,1220.35902346,20528
t2dal_a,5,30,5000,4257,20861,296,0.384397553454,388.802407638,None
t2dal_e,5,30,125000,4257,4257,1,2.21603639379,1517.1782931,50865
LF10,5,30,100000,18,50,10,0.352135720981,26.3355101167,None
LFAT5000,5,30,1000,19994,49980,5000,0.0393318513221,64.3037499665,None
chipcool0,5,30,500,20082,150616,534,2.32063160328,982.126222636,4279
boneS01,5,30,125,127224,2821913,733,13.9064277124,4188.55183235,None
LFAT5,5,30,100000,14,30,5,0.471456709643,24.9187432286,55741
t3dh,5,30,25,79171,2215638,1726,4.54747350886e-13,2590.53869048,14315
t2dal,5,30,5000,4257,20861,296,0.386149389926,387.542238466,None
t3dl_e,5,30,25000,20360,20360,1,2.62499949011,1829.61897915,4055
t2dah,5,30,2500,11445,93781,885,0.423793909985,584.22641426,None
inlet,5,30,100,11730,221560,1586,6.90757969659,803.333333333,54622
filter3D,5,30,25,106437,1406808,2461,15.0860879127,1459.65797987,55766
rail_5177,5,30,25000,5177,20181,7,15.6631345152,2804.33049947,19771
t3dh_e,5,30,25,79171,2215638,1726,71.8655010116,2623.85751608,54521
LF10000,5,30,500,19998,59990,10000,0.0158219989672,33.3362229928,None
CurlCurl_0,5,30,2500,11083,62213,87,17.5433694774,1872.40638767,None
CurlCurl_2,5,30,25,806529,4864159,396,20.9795600574,4367.716547,None
CurlCurl_1,5,30,125,226451,1349261,251,25.5150178975,4158.93506057,None
CurlCurl_4,5,30,25,2380515,14448191,589,85.3346807789,4690.30666274,None
CurlCurl_3,5,30,25,1219574,7382096,472,31.0625370594,4602.83801541,None
Hamrle3,5,30,625,1447360,3032733,13,5.05627704461,2587.85079199,65200
Hamrle1,5,30,100000,32,63,4,0.455594525133,40.8399710355,34723
Hamrle2,5,30,25000,5952,11771,8,5.3314362245,1914.45363518,50318
cavity18,5,30,2500,4562,71192,301,3.59104079655,953.917497231,46197
cavity26,5,30,2500,4562,71192,301,1.40812940001,950.059742647,11925
cavity10,5,30,5000,2597,39196,221,1.03391693649,846.619256832,38543
cavity08,5,30,1000,1182,15578,141,7.30952202799,585.811074919,52399
cavity25,5,30,2500,4562,68748,301,1.12639892854,972.023983621,46744
cavity21,5,30,2500,4562,68748,301,1.38894194937,961.80300984,14831
cavity04,5,30,5000,317,3157,61,1.34521530206,286.663479924,11087
cavity11,5,30,5000,2597,37436,221,0.742248702242,812.01782638,56664
cavity06,5,30,1000,1182,15578,141,7.16496067787,578.276527331,19929
cavity22,5,30,2500,4562,71192,301,1.10291622475,948.577590162,27650
cavity24,5,30,2500,4562,71192,301,1.74634342406,948.577590162,48714
cavity12,5,30,5000,2597,39240,221,0.995289721241,838.177466863,8636
cavity03,5,30,5000,317,3681,61,6.4147159038,290.076859731,35228
cavity01,5,30,5000,317,3665,60,1.47105095717,277.120653319,17768
cavity15,5,30,5000,2597,37436,221,1.14631130057,820.49875123,53999
cavity07,5,30,1000,1182,16742,141,7.83367801881,615.276190476,47602
cavity23,5,30,2500,4562,68748,301,1.47426174367,965.248329945,57313
cavity20,5,30,2500,4562,71192,301,1.73784437885,960.030649206,40364
cavity09,5,30,1000,1182,16742,141,8.60206589078,609.855254877,10036
cavity16,5,30,2500,4562,71117,300,1.32727206646,973.267980017,59352
cavity13,5,30,5000,2597,37436,221,0.922174960683,819.878242456,36304
cavity05,5,30,1000,1182,16708,141,7.58373968482,602.129514321,17699
cavity14,5,30,5000,2597,39240,221,1.02556001924,834.918946674,40979
cavity02,5,30,5000,317,3157,61,0.689135578389,282.877358491,34727
cavity19,5,30,2500,4562,68748,301,1.60065522409,963.103748068,47718
cavity17,5,30,2500,4562,68748,301,1.27559502659,966.558410082,64784
Linux_call_graph,5,30,125,324085,1308042,15,18.6363480076,3135.71552353,45977
raefsky6,5,30,2500,3402,67899,98,18.9539298885,2130.83690987,None
appu,5,30,500,14000,933552,299,7.75743965971,4606.65561816,17517
venkat50,5,30,500,62424,890106,4176,0.525080900064,1010.14662067,18532
raefsky2,5,30,100,3242,148390,1449,8.12730657103,690.677647059,46838
olafu,5,30,100,16146,515651,1796,6.96801434668,1288.81421921,None
venkat01,5,30,500,62424,890108,4176,0.519404550457,1004.47840324,50044
raefsky3,5,30,500,21200,754984,1176,2.80719387202,1742.60788139,30009
raefsky4,5,30,500,19779,668284,367,4.79540768755,2423.53803681,None
raefsky1,5,30,100,3242,148343,1439,8.34887233858,705.394230769,42305
raefsky5,5,30,2500,6316,87399,61,11.7499083327,3400.47093649,None
bbmat,5,30,25,38744,1032225,673,109.886958984,2610.44587629,None
venkat25,5,30,500,62424,890103,4176,0.783815982732,1018.04543659,25317
shyy41,5,30,1000,4720,13922,858,0.282812020056,116.572004705,None
shyy161,5,30,100,76480,228482,13038,0.936978462099,172.790190736,None
shallow_water1,5,30,500,81920,204800,1016,2.59684208978,872.572341559,None
shallow_water2,5,30,500,81920,204800,1016,2.12827646034,859.300699301,None
shermanACa,5,30,5000,3432,11749,37,6.68283132983,974.393007446,9918
e40r0100,5,30,500,17281,257727,512,7.86133586557,2063.68268434,9511
