bcsstk20,5,30,25000,485,3135,400.665909734,4046.90189329,27648,400.626424411,4132.24956063,27648
bp_1000,5,30,25000,822,4661,129.751255601,4234.70623864,17363,68.7390809569,4369.6875,17363
lshp2614,5,30,5000,2614,17980,383.994911184,4149.23076923,64100,162.467677698,4495,64100
bcspwr08,5,30,25000,1624,6050,223.543852117,4409.62099125,8984,387.690451928,4583.33333333,8984
can_62,5,30,250000,62,218,68.5469045536,725.860155383,44091,63.4983023974,1076.011846,44091
can_229,5,30,250000,229,1777,179.929329349,4066.98199573,41082,15.4435542282,4173.32080789,41082
nos3,5,30,5000,960,15844,224.749595156,4392.97597043,35970,433.47179967,4289.89169675,35970
bcsstk09,5,30,5000,1083,18437,119.907762965,4375.87025316,658,262.689731669,4348.3490566,658
dwt_72,5,30,250000,72,222,59.6219535606,722.499457583,65060,121.143351482,1082.92682927,65060
fs_183_3,5,30,250000,183,1069,145.53263903,2235.77802566,56679,175.263227869,2169.8240866,56679
fs_541_1,5,30,25000,541,4282,90.2810953096,4429.65517241,18998,136.819906323,4432.71221532,18998
fs_183_1,5,30,250000,183,998,66.8477935874,1956.60697948,22329,47.8466246106,1929.3723418,22329
bcspwr02,5,30,250000,49,167,162.396372291,533.319139877,20649,152.836843197,854.657113613,20649
jagmesh7,5,30,25000,1138,7450,150.341626752,4506.0483871,3930,228.971172186,4658.19091288,3930
fs_541_4,5,30,25000,541,4273,76.269502504,4460.33402923,50646,493.539151568,3927.38970588,50646
orsirr_1,5,30,25000,1030,6858,156.311547645,4500.0,1600,48.6031723993,4688.69644485,1600
bcsstm07,5,30,25000,420,7252,84.8330602862,4363.41756919,19086,125.921778852,4414.77272727,19086
ash292,5,30,25000,292,2208,102.178660903,4088.88888889,64239,446.916129164,3553.64806867,64239
bcsstm23,5,30,25000,3134,3134,122.51863961,4447.49290445,48616,169.699740277,4613.34641806,48616
dwt_419,5,30,25000,419,3563,204.863151702,4377.14987715,14198,85.107376355,4479.88264878,14198
will199,5,30,250000,199,701,44.1292778593,3293.14124648,44978,72.9108401379,3208.72749466,44978
steam2,5,30,25000,600,5660,247.080120704,4403.52697095,25445,99.4230118585,4631.7512275,25445
west0067,5,30,250000,67,294,70.4261404426,1976.69206634,47425,161.024515194,2114.09395973,47425
saylr4,5,30,5000,3564,22316,100.49823455,4490.14084507,64768,258.060788284,4413.18391562,64768
cegb2802,5,30,500,2802,277362,357.685421003,3879.18881119,58406,127.314310259,4141.79193629,58406
nos7,5,30,25000,729,4617,79.2725066528,4433.73879641,2862,28.0919411652,4529.43100065,2862
str_200,5,30,25000,363,3068,286.681138036,4265.06024096,29612,143.837715368,4280.93023256,29612
dwt_992,5,30,5000,992,16744,240.32452746,4383.2460733,20441,322.55006892,4410.18437226,20441
bcsstm12,5,30,5000,1473,19659,355.807080346,3802.51450677,28377,126.837978671,4464.57229372,28377
bcsstk15,5,30,500,3948,117816,268.865835019,4248.17307692,42450,112.739425678,4263.5464415,42450
bcsstk27,5,30,2500,1224,56126,116.505561058,4362.12435233,34474,488.461103593,3802.57452575,34474
dwt_2680,5,30,5000,2680,25026,127.301714024,4474.25506555,7843,136.889331824,4511.89903846,7843
sherman2,5,30,5000,1080,23094,355.312202512,3874.83221477,30799,131.915881511,4274.02837754,30799
str_600,5,30,25000,363,3279,171.909766351,4154.13851351,36498,48.0359842069,4078.35820896,36498
nos6,5,30,25000,675,3255,342.382545912,3687.68882175,28655,109.709871068,4479.35779817,28655
shl_400,5,30,250000,663,1712,234.944165143,4145.27845036,65217,13.3794008979,4255.17812759,65217
bp_0,5,30,25000,822,3276,307.667793122,4011.42857143,29370,179.18067167,4101.83639399,29370
gre_216b,5,30,250000,216,812,18.2523828886,3713.41463415,25410,22.6786600888,3685.32526475,25410
sherman5,5,30,5000,3312,20793,182.009960198,4433.47547974,41478,300.841618234,4442.94871795,41478
jagmesh9,5,30,25000,1349,9101,230.35009222,4423.68762152,20832,80.3994308352,4532.37051793,20832
bcspwr05,5,30,250000,443,1623,66.049660503,4077.88944724,12526,269.858056747,4001.47928994,12526
can_24,5,30,250000,24,160,162.90559797,432.978531481,53195,101.130642921,775.444264943,53195
lshp1561,5,30,5000,1561,10681,399.239109808,3995.38653367,9792,641.716956293,3620.6779661,9792
lshp_577,5,30,25000,577,3889,114.687585357,4446.2652439,31936,252.039839127,4402.64150943,31936
fs_760_3,5,30,25000,760,5816,265.922660774,4266.01466993,50112,154.93864676,4282.76877761,50112
gemat12,5,30,5000,4929,33044,99.5241917473,4501.90735695,55728,182.518549728,4636.66978485,55728
jpwh_991,5,30,25000,991,6027,112.343379946,4497.76119403,25216,93.4892349962,4614.85451761,25216
cegb3306,5,30,2500,3306,74916,442.682982776,4050.97332372,54555,95.5833667623,4485.98802395,54555
can_73,5,30,250000,73,377,17.0133143592,2051.88679245,58660,112.993306828,1984.90698491,58660
bcsstk04,5,30,25000,132,3648,58.7217286722,3789.47368421,23426,43.3431778143,3707.31707317,23426
dwt_59,5,30,250000,59,267,69.5300251825,794.642857143,22652,46.9170015027,950.629005459,22652
bcsstk18,5,30,500,11948,149090,116.846986921,4363.6097561,42074,182.432472098,4338.21532493,42074
bp_600,5,30,25000,822,4172,43.5581118759,4342.81748786,42250,553.587080628,3586.24641834,42250
bcsstm20,5,30,250000,485,485,39.9244476429,3664.98740554,9382,83.7363718908,3921.8328841,9382
bcsstk19,5,30,25000,817,6853,425.358514161,4125,35328,217.706484189,4326.38888889,35328
west0989,5,30,25000,989,3518,192.549390802,4382.89036545,3507,213.027249937,4412.20735786,3507
bcsstk16,5,30,500,4884,290378,77.7371130382,4386.37462236,56817,190.086426146,4196.21387283,56817
bcsstk26,5,30,5000,1922,30336,305.188912837,4236.87150838,17568,126.428418864,4454.62555066,17568
fs_680_1,5,30,25000,680,2184,44.7492512309,3398.34024896,24976,133.367720686,3627.90697674,24976
bcsstm24,5,30,25000,3562,3562,265.073861799,4336.85064935,47146,615.568679106,4129.05718702,47146
jgl011,5,30,500000,11,76,123.018090085,543.504171633,59330,82.1782875015,641.169853768,59330
bcsstk30,5,30,25,28924,2043492,136.970528739,3701.97826087,40201,294.375923461,3560.09059233,40201
ash85,5,30,250000,85,523,51.7264086476,1603.31085224,48317,51.0896143784,1657.8613694,48317
shl_0,5,30,250000,663,1687,249.955816596,4097.9757085,49687,9.91267344207,4168.17657717,49687
fs_680_3,5,30,25000,680,2471,147.721189126,4113.76248613,6544,183.362519248,4284.97109827,6544
dwt_869,5,30,25000,869,7285,79.9093918739,4556.92243536,26359,504.588636787,4228.90866873,26359
bcsstk07,5,30,25000,420,7860,81.2082041582,4437.33534061,43686,33.4676526851,4506.88073394,43686
plskz362,5,30,250000,362,880,152.981645885,3904.1703638,48818,223.025904812,4211.86981493,48818
cegb2919,5,30,500,2919,321543,71.5217544289,4283.43250444,62015,119.101975743,4148.94193548,62015
bcsstm01,5,30,500000,48,24,14.0995345356,1142.85714286,29416,31.3071600256,1234.99142367,29416
lnsp_131,5,30,250000,131,536,16.5434156353,3341.64588529,59801,32.8801010738,3318.2005778,59801
watt_1,5,30,5000,1856,11360,82.4012679235,4484.21052632,30786,402.444849334,3374.25742574,30786
gre_115,5,30,250000,115,421,182.151178498,3341.26984127,29194,116.639856545,2297.19898145,29194
mcfe,5,30,5000,765,24382,405.446944805,3911.55080214,0,83.7619436825,4265.0728863,0
bcsstm19,5,30,250000,817,817,69.4991399248,4255.20833333,42213,361.116597924,4097.29187563,42213
bcsstm06,5,30,250000,420,420,18.2585192972,3498.0566352,65049,46.9457669799,3994.92707673,65049
1138_bus,5,30,25000,1138,4054,312.532247452,4179.3814433,42462,164.210857284,4524.55357143,42462
man_5976,5,30,500,5976,225046,61.2989046147,4418.44240838,15042,40.0045691611,4355.72903226,15042
bcsstk28,5,30,500,4410,219024,126.783552494,4348.59033752,38743,199.414526029,4198.54313099,38743
gre_185,5,30,250000,185,975,106.285549876,3387.76928423,60663,17.997408671,3395.63501277,60663
bcsstm10,5,30,5000,1086,22092,294.560923007,4098.7012987,24993,218.058708237,4377.54293263,24993
bcsstk14,5,30,2500,1806,63454,136.964175727,4386.22119816,55234,339.323705094,4150.93763628,55234
can_715,5,30,25000,715,6665,182.447086811,4392.57469244,4930,85.2495606847,4483.1838565,4930
bcspwr03,5,30,250000,118,476,178.547173199,1364.15743217,24154,120.744991244,1539.12481138,24154
bcspwr06,5,30,25000,1454,5300,72.2017606107,4506.80272109,6367,79.2678740875,4676.47058824,6367
jagmesh6,5,30,25000,1377,8993,362.461598654,4239.31489629,35946,202.745667269,4443.18181818,35946
dwt_198,5,30,250000,198,1392,216.855624187,3947.81622235,15721,376.554935481,3943.3427762,15721
lshp2233,5,30,5000,2233,15337,159.131249854,4415.64299424,18341,198.458172784,4497.65395894,18341
bcsstm21,5,30,25000,3600,3600,274.450033985,4477.6119403,31538,497.583002326,4208.88542479,31538
dwt_1007,5,30,25000,1007,8575,77.1885534181,4540.24002824,2076,47.7134641224,4469.2494788,2076
jagmesh3,5,30,25000,1089,7361,77.1034511045,4527.0602706,62256,127.538163986,4541.95804196,62256
bp_1200,5,30,25000,822,4726,378.393291281,3969.20492721,28058,226.210554501,4184.76977568,28058
dwt_607,5,30,25000,607,5131,92.7621419567,4469.51219512,25944,104.696986451,4490.37339557,25944
impcol_c,5,30,250000,137,400,87.4925268165,2106.002106,60103,138.517823665,2331.002331,60103
bcspwr04,5,30,250000,274,1612,40.1789134595,3810.87470449,4945,219.966653564,3693.8588451,4945
bcsstm26,5,30,250000,1922,1922,246.274909201,4445.64379337,23666,235.022471132,4564.59784674,23666
dwt_245,5,30,250000,245,1461,192.812185662,3698.73417722,23387,106.911983465,3758.36048705,23387
nos2,5,30,25000,957,4137,78.9824277904,4448.38709677,56464,57.9622519201,4586.47450111,56464
nos1,5,30,250000,237,1017,103.26989426,3669.71373587,56946,100.219061153,3663.54466859,56946
bcsstk24,5,30,500,3562,159910,325.634005574,3687.39431207,1996,129.500585447,4200.78809107,1996
bcsstk22,5,30,250000,138,696,34.5488976139,3052.63157895,51292,133.368377178,3029.59953569,51292
can_292,5,30,25000,292,2540,293.615840493,4061.8336887,12212,138.674738086,2903.96341463,12212
bcsstm09,5,30,250000,1083,1083,229.877515567,4222.77099038,39874,115.373400597,4397.67190038,39874
bcsstk13,5,30,2500,2003,83883,280.335529647,4266.68362157,6303,169.97525843,4240.79878665,6303
fs_680_2,5,30,25000,680,2424,86.129219477,4308.05687204,12668,424.032462888,3083.96946565,12668
plat362,5,30,25000,362,5786,103.450344827,4459.91778006,58994,53.1492976451,4473.71134021,58994
lnsp3937,5,30,5000,3937,25407,365.272339907,4005.30740935,30912,194.398563737,4380.51724138,30912
plsk1919,5,30,25000,1919,4831,120.858229435,4459.38461538,25691,91.492875192,4448.43462247,25691
nos5,5,30,25000,468,5172,134.68433972,4410.46048891,396,159.543244768,4542.15456674,396
saylr1,5,30,250000,238,1128,178.413443187,3887.86764706,5356,16.9483122518,3702.40700219,5356
mahindas,5,30,25000,1258,7682,264.305012504,4330.32694476,42836,18.3158204079,4418.32822086,42836
bcsstk29,5,30,500,13992,619488,307.947154155,4111.6460177,33547,211.792564084,4179.14099393,33547
gent113,5,30,250000,113,655,17.4778564944,3011.9558553,56358,98.6869028103,2987.23016114,56358
bcsstk03,5,30,250000,112,640,47.3507663723,2981.36645963,11376,45.0938569147,2990.65420561,11376
west0132,5,30,250000,132,413,116.591404034,3560.34482759,41576,143.73191496,3864.62882096,41576
dwt_87,5,30,250000,87,541,125.519037224,996.683861459,55955,93.2822244004,1119.31034483,55955
bcsstm08,5,30,250000,1074,1074,222.125853206,4120.20460358,19174,98.4949884428,4516.40033642,19174
gre_512,5,30,250000,512,1976,60.5336357479,4383.31854481,64522,47.7580808095,4525.88181402,64522
west0381,5,30,25000,381,2134,358.315855747,3779.22077922,50938,545.299646027,3506.02409639,50938
bcsstm11,5,30,250000,1473,1473,80.9790844112,4319.64809384,21117,92.9229701322,4439.42133816,21117
bcsstk32,5,30,25,44609,2014701,319.602063097,3555.35470588,5814,427.899793728,2894.68534483,5814
dwt_193,5,30,25000,193,3493,178.240117886,4178.22966507,11939,193.370754456,4201.6840417,11939
impcol_e,5,30,250000,225,1303,182.126328853,3737.09369025,31692,276.206539363,3652.58830125,31692
dwt_310,5,30,25000,310,2448,170.014514402,4289.71962617,42850,324.510564653,4130.48368954,42850
fs_541_2,5,30,25000,541,4282,109.398597624,4457.32130465,43135,57.4044877733,4497.89915966,43135
saylr3,5,30,25000,1000,3750,88.106437389,4300.4587156,39897,231.93336384,4401.4084507,39897
bcsstk01,5,30,250000,48,400,102.80573649,1843.31797235,27165,73.2782510226,1788.90876565,27165
bcsstk10,5,30,5000,1086,22070,346.826488874,4260.61776062,41608,37.5352744689,4522.54098361,41608
dwt_162,5,30,250000,162,1182,27.8412930279,3740.50632911,25884,257.190702782,3548.83907126,25884
mbeause,5,30,5000,496,41063,80.1563817983,4182.98811545,49675,474.075177953,3777.6448942,49675
steam3,5,30,250000,80,314,87.475318533,2539.08355795,7614,118.671071548,2463.38912134,7614
pores_3,5,30,25000,532,3474,241.317275856,4320.89552239,35234,90.026512981,4427.35768904,35234
bcsstk17,5,30,500,10974,428650,48.1548069662,4405.44707091,8472,277.466941876,4168.39546191,8472
bcsstm03,5,30,500000,112,72,287.920543918,1750.40518639,31476,59.4068481839,2340.19501625,31476
shl_200,5,30,250000,663,1726,10.4994720154,4261.02699144,51589,232.152012889,4027.06486234,51589
dwt_758,5,30,25000,758,5994,45.9257174975,4550.10121457,22387,589.148012707,4279.3907663,22387
west2021,5,30,25000,2021,7310,106.660287067,4495.69495695,45074,425.379790199,4435.67961165,45074
gre_343,5,30,250000,343,1310,26.9008154937,4216.73819742,9200,357.136376664,4110.87866109,9200
bp_200,5,30,25000,822,3802,219.592747269,4190.30124908,9423,217.079626702,4190.30124908,9423
dwt_209,5,30,250000,209,1743,8.59211036614,3823.48639953,43109,17.1907629079,3708.5106383,43109
dwt_66,5,30,250000,66,320,75.9841487678,2330.09708738,32525,67.5829729912,2358.72235872,32525
impcol_a,5,30,250000,207,572,30.1059164062,3637.13437897,62176,197.160042887,3525.06162695,62176
bcsstk25,5,30,500,15439,252241,278.665002674,4391.89204875,13841,164.87668968,4407.239371,13841
rgg010,5,30,500000,10,76,99.1173718386,526.19432264,9339,63.2780889798,649.942987457,9339
dwt_512,5,30,25000,512,3502,188.957060291,4334.15841584,41474,158.933843498,4284.66557912,41474
dwt_1005,5,30,25000,1005,8621,235.571203665,4413.48122867,30967,87.3534667619,4349.64682139,30967
dwt_918,5,30,25000,918,7384,62.3055897426,4546.79802956,55423,532.902545706,4160.78136739,55423
lshp3025,5,30,5000,3025,20833,218.723031486,4410.65631616,24840,143.537095284,4528.91304348,24840
zenios,5,30,250000,2873,1314,167.965690325,4186.49107901,49621,379.864536562,4343.3230498,49621
lns_511,5,30,25000,511,2796,277.915347339,4279.59183673,63502,227.998683103,4152.47524752,63502
nos4,5,30,250000,100,594,16.1720026261,3490.01175088,50433,179.541010394,3589.84689766,50433
bcspwr01,5,30,250000,39,131,169.281506432,419.065898912,48651,251.816580527,829.463908822,48651
west1505,5,30,25000,1505,5414,115.811224818,4514.17454141,9575,41.8712866727,4760.25791325,9575
lshp_265,5,30,250000,265,1753,52.9135827748,4073.58636716,27776,141.12230629,4290.95953003,27776
orsirr_2,5,30,25000,886,5970,393.141193647,4053.87052965,57816,134.308622114,4475.26236882,57816
orsreg_1,5,30,5000,2205,14133,268.288111175,4389.13043478,24700,127.487628554,4544.37299035,24700
lock3491,5,30,500,3491,160444,328.663648443,3838.37320574,6176,180.822171402,4174.60537728,6176
can_256,5,30,25000,256,2916,191.306750332,3748.07197943,58615,190.500780758,3706.77966102,58615
bcsstk02,5,30,25000,66,4356,264.336784769,3479.23322684,37304,210.14896433,3316.75126904,37304
ibm32,5,30,250000,32,126,155.338001367,402.985074627,34164,180.191096284,677.662244532,34164
sherman4,5,30,25000,1104,3786,99.8066978342,4468.13532651,65414,224.602730362,4535.94249201,65414
orani678,5,30,2500,2529,90158,119.18600674,4234.09517846,9867,150.99641907,4159.85850508,9867
lap_25,5,30,250000,25,169,56.418568938,356.389708984,11288,123.744969811,791.445519825,11288
can_1054,5,30,5000,1054,12196,37.4672050119,4345.36817102,22856,75.1100784532,4279.29824561,22856
bcsstm13,5,30,5000,2003,21181,70.59041912,4418.84561892,55205,435.393475283,3903.13267813,55205
west0156,5,30,250000,156,362,88.4028330571,3014.99167129,5423,159.109504565,2983.51648352,5423
jagmesh5,5,30,25000,1180,7750,387.351740222,4205.86107091,49001,126.667263987,4613.0952381,49001
dwt_503,5,30,25000,503,6027,220.165621184,4401.41187926,24114,286.803297333,4214.68531469,24114
nnc666,5,30,25000,666,4032,112.890477406,4376.26628075,46272,170.934914585,4447.05882353,46272
bcsstk33,5,30,500,8738,591904,167.304653879,4274.70389986,8348,448.587506215,3925.96064559,8348
blckhole,5,30,5000,2132,14872,153.243343434,4421.80376611,6167,340.94711656,4461.6,6167
lund_b,5,30,25000,147,2441,100.818124916,3480.51330798,53447,116.79094685,3497.13467049,53447
bcsstm04,5,30,500000,132,66,122.068090773,1894.73684211,13409,126.277641435,2004.048583,13409
bcsstm22,5,30,250000,138,138,246.184883395,1126.22415669,14712,208.085518046,1431.53526971,14712
gre_216a,5,30,250000,216,812,113.227328944,3680.87035358,58056,14.3219369592,3698.75493471,58056
lock_700,5,30,5000,700,22175,390.29816926,4005.11739916,10933,303.147550236,4129.42271881,10933
str_0,5,30,25000,363,2454,80.5590141477,4202.05479452,24411,97.2123748838,4315.35756155,24411
bcsstk05,5,30,25000,153,2423,118.897097951,3362.16466235,48835,249.262438912,3396.72897196,48835
impcol_b,5,30,250000,59,271,82.8577307065,1179.28633594,29281,116.244831535,1253.08261406,29281
dwt_361,5,30,25000,361,2953,243.073902406,4334.14872798,42992,438.90139222,4317.25146199,42992
lock2232,5,30,2500,2232,80352,342.434484273,4179.19556172,43335,117.278298211,4379.65116279,43335
bcsstk31,5,30,25,35588,1181416,120.637207422,3786.58974359,18259,152.497126841,3778.51599147,18259
lns_3937,5,30,5000,3937,25407,405.522867428,3910.77475629,37362,165.800120351,4372.97762478,37362
plat1919,5,30,5000,1919,32399,187.255139666,4450.41208791,38535,601.036020166,3813.14240879,38535
lns_131,5,30,250000,131,536,32.6788945179,2776.24309392,8442,139.362659959,2772.4137931,8442
662_bus,5,30,25000,662,2474,86.3138965093,4160.31390135,38514,417.419500258,4260.61997704,38514
arc130,5,30,250000,130,1037,116.140184263,3144.32989691,23932,10.0925561588,3078.97862233,23932
fs_183_6,5,30,250000,183,1000,44.6169151833,4093.88646288,11965,39.4091768796,4262.57459506,11965
bcspwr07,5,30,25000,1612,5824,169.114923894,4430.02028398,60226,157.580215959,4602.73972603,60226
bcsstm02,5,30,500000,66,66,172.777276437,768.037238169,50875,125.228728871,1101.83639399,50875
can_268,5,30,25000,268,3082,86.0246457794,4153.63881402,30936,43.6352371004,4041.08391608,30936
bcsstm05,5,30,250000,153,153,165.627625147,2036.3797693,23605,209.599561005,2256.63716814,23605
lshp1882,5,30,5000,1882,12904,135.080713173,4444.54649828,57019,186.315034148,4597.62470309,57019
dwt_221,5,30,250000,221,1629,272.363412371,3466.94097616,55678,300.539947117,3507.24845701,55678
bcsstk23,5,30,5000,3134,45178,80.1865449162,4507.28300632,28480,193.253567611,4462.75930194,28480
west0167,5,30,250000,167,506,31.4849583987,3145.4620804,13173,293.841280133,2995.2644041,13173
bp_400,5,30,25000,822,4028,92.6155090553,4257.92811839,39484,204.871537335,4144.03292181,39484
sherman1,5,30,25000,1000,3750,165.316162759,4293.89312977,14314,529.227945231,3941.83601962,14314
can_61,5,30,250000,61,557,19.5146379392,1320.11376205,29876,48.8930612906,1499.73074852,29876
gre_1107,5,30,25000,1107,5664,273.412932062,4365.87872559,34778,93.8043035284,4582.52427184,34778
jagmesh8,5,30,25000,1141,7465,52.1097379122,4557.38705739,24317,379.439239384,4445.2163557,24317
fs_760_2,5,30,25000,760,5739,85.1419294083,4446.5392562,49741,31.3426859284,4549.94714588,49741
psmigr_2,5,30,500,3140,540022,83.3725089809,4222.22048475,10153,390.065896926,3859.13768461,10153
dwt_592,5,30,25000,592,5104,85.1874874812,4430.55555556,11757,125.354490933,4433.12101911,11757
sherman3,5,30,5000,5005,20033,328.115609218,3912.6953125,55489,94.7066502007,4566.79331307,55489
can_1072,5,30,5000,1072,12444,137.284987163,4351.04895105,32765,92.623516146,4428.46975089,32765
str_400,5,30,25000,363,3157,76.1330855567,4250.89766607,52320,496.907949949,3461.62280702,52320
eris1176,5,30,5000,1176,18552,83.148488005,4291.13338473,14929,132.63193812,4200.45283019,14929
young3c,5,30,25000,841,3988,72.7063975596,4385.63049853,5088,487.375134771,3927.77413001,5088
steam1,5,30,25000,240,2248,70.8150910136,4279.18781726,31409,108.154137915,4356.58914729,31409
can_161,5,30,250000,161,1377,63.3517719294,3220.29934518,58673,59.0466420885,3129.07135283,58673
685_bus,5,30,25000,685,3249,259.295523878,4305.21201413,6844,138.222520774,4293.83259912,6844
fs_541_3,5,30,25000,541,4282,85.1118384814,4435.77348066,46965,645.630285684,3890.36947305,46965
curtis54,5,30,250000,54,291,72.6701509569,1440.11877268,18765,74.4997342079,1533.73155306,18765
jagmesh1,5,30,25000,936,6264,71.6320549771,4526.01156069,52725,98.3044167664,4663.02729529,52725
bcsstm25,5,30,5000,15439,15439,521.98837708,4003.19792567,44119,472.368344434,4268.84792627,44119
bcsstk11,5,30,5000,1473,34241,197.547462653,4418.19354839,12039,72.9690781686,4421.99741713,12039
bcsstm27,5,30,2500,1224,56126,145.34920296,4330.70987654,8821,290.844384471,4184.34393638,8821
lnsp_511,5,30,25000,511,2796,71.8846004358,4323.71134021,18939,33.1918879417,4236.36363636,18939
lund_a,5,30,25000,147,2449,97.7414118424,4050.16538037,24962,308.14695301,3920.4909285,24962
bcsstk08,5,30,5000,1074,12960,188.066865671,4286.65931643,59034,203.625096888,4286.65931643,59034
sstmodel,5,30,5000,3345,22749,387.806772629,4204.99075786,10887,297.560643086,4417.2815534,10887
cegb3024,5,30,2500,3024,79848,88.1970662269,4434.35764532,35467,383.034339745,4058.69196882,35467
bcspwr09,5,30,25000,1723,6511,100.639920439,4490.34482759,46676,88.9226467863,4453.48837209,46676
can_634,5,30,25000,634,7228,325.59717344,4317.80167264,48227,156.7403753,4430.73150797,48227
dwt_346,5,30,25000,346,3226,141.825054109,4297.51332149,27300,383.446204967,3503.98262129,27300
dwt_307,5,30,25000,307,2523,141.369762332,4257.0303712,39139,115.887658386,4247.47474747,39139
mcca,5,30,25000,180,2659,146.937953149,4247.60383387,9472,119.41701722,4150.36420395,9472
hor_131,5,30,25000,434,4182,309.878336474,3927.98998121,58992,79.0683801612,4359.27727589,58992
dwt_492,5,30,25000,492,3156,75.2530930877,4359.1160221,22827,160.993913776,4449.2481203,22827
pores_2,5,30,25000,1224,9613,340.696056885,4287.68956289,55181,112.666707225,4571.81357007,55181
west0655,5,30,25000,655,2808,121.177902741,4328.87975334,13591,301.153116801,3533.55704698,13591
lshp3466,5,30,5000,3466,23896,162.291520014,4520.05044136,63844,84.3557127269,4664.1509434,63844
dwt_878,5,30,25000,878,7448,438.587619947,4120.98856511,33401,246.232693977,4410.58033952,33401
bp_1400,5,30,25000,822,4790,132.339261569,4341.3897281,55459,324.067106488,4243.94565859,55459
mbeaflw,5,30,5000,496,49920,67.2396085721,4169.26503341,60923,320.405347647,3895.94172737,60923
lock1074,5,30,2500,1074,51588,147.367230514,4327.85234899,22256,106.705834586,4254.09565695,22256
mbeacxc,5,30,5000,496,49920,225.151977695,4021.48227712,11388,67.9789601498,4117.6794061,11388
pores_1,5,30,250000,30,180,213.75996618,462.804250943,45931,167.91736866,842.696629213,45931
bcsstk21,5,30,5000,3600,26600,231.625071481,4430.87173792,27656,134.896830094,4636.83904707,27656
lshp_406,5,30,25000,406,2716,43.717524978,4226.14107884,2423,392.064371182,3545.69190601,2423
jgl009,5,30,500000,9,50,3.16566116265,550.458715596,24637,13.0840417855,660.501981506,24637
nnc261,5,30,250000,261,1500,59.5143203887,4337.76749566,60577,251.941012594,4198.54450457,60577
can_838,5,30,5000,838,10010,87.7778763722,4314.65517241,61704,132.325167501,4390.35087719,61704
gemat11,5,30,5000,4929,33108,364.358797838,4143.6795995,46833,268.353391182,4516.78035471,46833
can_445,5,30,25000,445,3809,290.958243822,4351.48514851,23719,306.544916465,4331.69067475,23719
will57,5,30,250000,57,281,76.4426893689,1183.98876404,37485,82.4274223065,1347.50639386,37485
nnc1374,5,30,25000,1374,8588,105.780263038,4524.76290832,12090,64.1091404822,4563.23060574,12090
fs_183_4,5,30,250000,183,1069,148.172353172,2217.53561057,28990,148.332360836,2215.69711206,28990
lshp1009,5,30,25000,1009,6865,56.4076926432,4560.45172719,62174,241.526379284,4484.9738676,62174
gr_30_30,5,30,25000,900,7744,407.971373155,4172.4137931,37925,112.345414736,4598.57482185,37925
bcsstk12,5,30,5000,1473,34241,67.6681449172,4456.52928416,12039,429.159703678,3958.49710983,12039
lshp1270,5,30,25000,1270,8668,57.5586120327,4600.8492569,48039,477.150959827,4228.29268293,48039
dwt_234,5,30,250000,234,834,18.9231393593,3992.97797638,38114,354.387356257,3996.80511182,38114
fs_760_1,5,30,25000,760,5739,125.71159504,4425.96401028,10035,138.947319542,4396.57814096,10035
dwt_1242,5,30,5000,1242,10426,89.0555518988,4468.28571429,56159,584.177559655,3653.97196262,56159
psmigr_3,5,30,500,3140,543160,66.154941951,4264.53807904,38383,377.699315398,3888.97374702,38383
problem1,5,30,25000,415,2779,88.1377940799,4387.89473684,32207,47.61767429,4463.0620985,32207
sme3Dc,5,30,25,42930,3148656,329.753703519,3465.13866471,49383,168.061931034,3277.57390701,49383
sme3Db,5,30,25,29067,2081063,179.612749411,3608.77976879,50789,167.418362645,3472.29644049,50789
ns3Da,5,30,25,20414,1679599,286.031607191,3573.61489362,33287,310.292142123,3377.20978552,33287
poisson3Db,5,30,25,85623,2374949,138.974900031,3177.89785905,32027,99.708423815,2849.9388,32027
poisson3Da,5,30,500,13514,352762,499.920689195,3897.92265193,54703,184.485729414,4158.29469548,54703
sme3Da,5,30,500,12504,874887,80.2332278449,4054.15662651,19056,293.5942246,3809.37735849,19056
poisson2D,5,30,25000,367,2417,212.726826808,4310.93935791,44913,674.302871799,3772.6326743,44913
pkustk03,5,30,25,63336,3130416,88.7080440966,3817.5804878,4984,99.6453103172,3700.25531915,4984
pkustk14,5,30,25,151926,14836504,74.5801711237,3840.33753236,44957,256.009720544,3565.89585002,44957
pkustk01,5,30,500,22044,979380,194.041044778,4100.11163829,22457,194.4233426,4000.73529412,22457
pkustk13,5,30,25,94893,6616827,223.312929106,3762.4111069,12888,353.851635343,3442.67793965,12888
pkustk11,5,30,25,87804,5217912,55.5270179701,3840.46516192,50938,443.191712982,3234.24297521,50938
pkustk10,5,30,25,80676,4308984,109.815847451,3931.55474453,58716,394.318606238,3191.84,58716
pkustk02,5,30,500,10800,810000,253.058952863,4143.22250639,22286,104.076523277,4123.53639912,22286
pkustk08,5,30,25,22209,3226671,171.625593149,3751.94302326,59711,160.189239186,3590.509273,59711
pkustk04,5,30,25,55590,4218660,105.348309457,3814.33996383,61493,164.152835878,3645.15552995,61493
pkustk09,5,30,25,33960,1583640,284.812390727,3498.46833579,21102,208.892978237,3610.12158055,21102
pkustk05,5,30,25,37164,2205144,82.664543602,3784.57208238,29726,167.975457311,3642.85903084,29726
pkustk06,5,30,25,43164,2571768,75.2020420361,3782.01176471,23825,225.515622151,3020.87079092,23825
